Namespace(batch_size=64, best_val_loss=inf, cuda=True, device='cuda:0', epochs=200, gamma=0.1, lr=1e-06, milestones=[75, 150], seed=42)
Train: Epoch 53, loss: 0.1678, accuracy: 0.9630, precision: 0.9758, recall: 0.9496, jaccard: 0.9278, MCC: 0.9264, MSE_100: 3.6950  Val: loss: 0.1862, accuracy: 0.9491, precision: 0.7913, recall: 0.9082, jaccard: 0.7327, MCC: 0.8182, MSE_100: 5.0893
Train: Epoch 54, loss: 0.1664, accuracy: 0.9635, precision: 0.9760, recall: 0.9504, jaccard: 0.9287, MCC: 0.9273, MSE_100: 3.6485  Val: loss: 0.1943, accuracy: 0.9447, precision: 0.7696, recall: 0.9139, jaccard: 0.7176, MCC: 0.8070, MSE_100: 5.5251
Train: Epoch 55, loss: 0.1660, accuracy: 0.9635, precision: 0.9757, recall: 0.9508, jaccard: 0.9288, MCC: 0.9274, MSE_100: 3.6456  Val: loss: 0.1773, accuracy: 0.9510, precision: 0.8006, recall: 0.9072, jaccard: 0.7400, MCC: 0.8237, MSE_100: 4.8965
Train: Epoch 56, loss: 0.1649, accuracy: 0.9641, precision: 0.9756, recall: 0.9519, jaccard: 0.9298, MCC: 0.9285, MSE_100: 3.5911  Val: loss: 0.1787, accuracy: 0.9514, precision: 0.8013, recall: 0.9088, jaccard: 0.7417, MCC: 0.8251, MSE_100: 4.8629
Train: Epoch 57, loss: 0.1640, accuracy: 0.9643, precision: 0.9757, recall: 0.9523, jaccard: 0.9302, MCC: 0.9288, MSE_100: 3.5722  Val: loss: 0.1847, accuracy: 0.9492, precision: 0.7907, recall: 0.9105, jaccard: 0.7337, MCC: 0.8191, MSE_100: 5.0762
Train: Epoch 58, loss: 0.1628, accuracy: 0.9649, precision: 0.9763, recall: 0.9530, jaccard: 0.9314, MCC: 0.9301, MSE_100: 3.5079  Val: loss: 0.1866, accuracy: 0.9474, precision: 0.7811, recall: 0.9138, jaccard: 0.7275, MCC: 0.8145, MSE_100: 5.2578
Train: Epoch 59, loss: 0.1618, accuracy: 0.9652, precision: 0.9766, recall: 0.9532, jaccard: 0.9319, MCC: 0.9306, MSE_100: 3.4849  Val: loss: 0.1785, accuracy: 0.9507, precision: 0.7980, recall: 0.9089, jaccard: 0.7389, MCC: 0.8230, MSE_100: 4.9335
Train: Epoch 60, loss: 0.1620, accuracy: 0.9650, precision: 0.9767, recall: 0.9528, jaccard: 0.9315, MCC: 0.9303, MSE_100: 3.5010  Val: loss: 0.1817, accuracy: 0.9487, precision: 0.7878, recall: 0.9113, jaccard: 0.7317, MCC: 0.8176, MSE_100: 5.1335
Train: Epoch 61, loss: 0.1605, accuracy: 0.9657, precision: 0.9769, recall: 0.9538, jaccard: 0.9328, MCC: 0.9316, MSE_100: 3.4344  Val: loss: 0.1923, accuracy: 0.9452, precision: 0.7702, recall: 0.9172, jaccard: 0.7201, MCC: 0.8091, MSE_100: 5.4758
Train: Epoch 62, loss: 0.1602, accuracy: 0.9660, precision: 0.9770, recall: 0.9544, jaccard: 0.9334, MCC: 0.9322, MSE_100: 3.4046  Val: loss: 0.1815, accuracy: 0.9487, precision: 0.7879, recall: 0.9109, jaccard: 0.7315, MCC: 0.8175, MSE_100: 5.1350
Train: Epoch 63, loss: 0.1590, accuracy: 0.9664, precision: 0.9774, recall: 0.9548, jaccard: 0.9343, MCC: 0.9331, MSE_100: 3.3592  Val: loss: 0.1757, accuracy: 0.9525, precision: 0.8064, recall: 0.9091, jaccard: 0.7462, MCC: 0.8285, MSE_100: 4.7498
Train: Epoch 64, loss: 0.1584, accuracy: 0.9664, precision: 0.9774, recall: 0.9549, jaccard: 0.9342, MCC: 0.9330, MSE_100: 3.3615  Val: loss: 0.1746, accuracy: 0.9527, precision: 0.8075, recall: 0.9083, jaccard: 0.7467, MCC: 0.8288, MSE_100: 4.7340
Train: Epoch 65, loss: 0.1574, accuracy: 0.9670, precision: 0.9778, recall: 0.9556, jaccard: 0.9353, MCC: 0.9342, MSE_100: 3.3041  Val: loss: 0.1688, accuracy: 0.9539, precision: 0.8144, recall: 0.9062, jaccard: 0.7511, MCC: 0.8321, MSE_100: 4.6130
Train: Epoch 66, loss: 0.1566, accuracy: 0.9667, precision: 0.9777, recall: 0.9553, jaccard: 0.9349, MCC: 0.9337, MSE_100: 3.3276  Val: loss: 0.1752, accuracy: 0.9519, precision: 0.8042, recall: 0.9076, jaccard: 0.7433, MCC: 0.8263, MSE_100: 4.8143
Train: Epoch 67, loss: 0.1555, accuracy: 0.9680, precision: 0.9779, recall: 0.9575, jaccard: 0.9373, MCC: 0.9361, MSE_100: 3.2036  Val: loss: 0.1690, accuracy: 0.9543, precision: 0.8162, recall: 0.9063, jaccard: 0.7527, MCC: 0.8333, MSE_100: 4.5749
Train: Epoch 68, loss: 0.1548, accuracy: 0.9676, precision: 0.9781, recall: 0.9566, jaccard: 0.9366, MCC: 0.9354, MSE_100: 3.2398  Val: loss: 0.1793, accuracy: 0.9503, precision: 0.7936, recall: 0.9142, jaccard: 0.7386, MCC: 0.8230, MSE_100: 4.9705
Train: Epoch 69, loss: 0.1542, accuracy: 0.9679, precision: 0.9780, recall: 0.9574, jaccard: 0.9372, MCC: 0.9361, MSE_100: 3.2065  Val: loss: 0.1654, accuracy: 0.9548, precision: 0.8188, recall: 0.9062, jaccard: 0.7548, MCC: 0.8349, MSE_100: 4.5219
Train: Epoch 70, loss: 0.1544, accuracy: 0.9673, precision: 0.9773, recall: 0.9569, jaccard: 0.9361, MCC: 0.9349, MSE_100: 3.2668  Val: loss: 0.1769, accuracy: 0.9510, precision: 0.7979, recall: 0.9116, jaccard: 0.7406, MCC: 0.8244, MSE_100: 4.9043
Train: Epoch 71, loss: 0.1529, accuracy: 0.9683, precision: 0.9784, recall: 0.9577, jaccard: 0.9379, MCC: 0.9368, MSE_100: 3.1715  Val: loss: 0.1684, accuracy: 0.9538, precision: 0.8143, recall: 0.9062, jaccard: 0.7510, MCC: 0.8320, MSE_100: 4.6156
Train: Epoch 72, loss: 0.1516, accuracy: 0.9690, precision: 0.9791, recall: 0.9584, jaccard: 0.9392, MCC: 0.9382, MSE_100: 3.1009  Val: loss: 0.1742, accuracy: 0.9519, precision: 0.8032, recall: 0.9095, jaccard: 0.7437, MCC: 0.8267, MSE_100: 4.8141
Train: Epoch 73, loss: 0.1510, accuracy: 0.9693, precision: 0.9792, recall: 0.9590, jaccard: 0.9398, MCC: 0.9388, MSE_100: 3.0710  Val: loss: 0.1690, accuracy: 0.9536, precision: 0.8115, recall: 0.9087, jaccard: 0.7503, MCC: 0.8316, MSE_100: 4.6447
Train: Epoch 74, loss: 0.1505, accuracy: 0.9691, precision: 0.9784, recall: 0.9593, jaccard: 0.9394, MCC: 0.9383, MSE_100: 3.0923  Val: loss: 0.1652, accuracy: 0.9547, precision: 0.8163, recall: 0.9097, jaccard: 0.7551, MCC: 0.8352, MSE_100: 4.5328
Train: Epoch 75, loss: 0.1496, accuracy: 0.9694, precision: 0.9787, recall: 0.9596, jaccard: 0.9400, MCC: 0.9389, MSE_100: 3.0636  Val: loss: 0.1775, accuracy: 0.9511, precision: 0.7974, recall: 0.9139, jaccard: 0.7417, MCC: 0.8254, MSE_100: 4.8884
Train: Epoch 76, loss: 0.1497, accuracy: 0.9691, precision: 0.9789, recall: 0.9588, jaccard: 0.9395, MCC: 0.9384, MSE_100: 3.0894  Val: loss: 0.1694, accuracy: 0.9538, precision: 0.8123, recall: 0.9094, jaccard: 0.7515, MCC: 0.8325, MSE_100: 4.6193
Train: Epoch 77, loss: 0.1494, accuracy: 0.9693, precision: 0.9794, recall: 0.9588, jaccard: 0.9398, MCC: 0.9388, MSE_100: 3.0728  Val: loss: 0.1616, accuracy: 0.9568, precision: 0.8305, recall: 0.9029, jaccard: 0.7623, MCC: 0.8405, MSE_100: 4.3235
Train: Epoch 78, loss: 0.1494, accuracy: 0.9693, precision: 0.9788, recall: 0.9595, jaccard: 0.9399, MCC: 0.9388, MSE_100: 3.0670  Val: loss: 0.1627, accuracy: 0.9556, precision: 0.8224, recall: 0.9066, jaccard: 0.7582, MCC: 0.8375, MSE_100: 4.4413
Train: Epoch 79, loss: 0.1488, accuracy: 0.9696, precision: 0.9789, recall: 0.9600, jaccard: 0.9405, MCC: 0.9394, MSE_100: 3.0372  Val: loss: 0.1722, accuracy: 0.9537, precision: 0.8119, recall: 0.9093, jaccard: 0.7511, MCC: 0.8322, MSE_100: 4.6293
Train: Epoch 80, loss: 0.1489, accuracy: 0.9693, precision: 0.9787, recall: 0.9595, jaccard: 0.9398, MCC: 0.9388, MSE_100: 3.0710  Val: loss: 0.1676, accuracy: 0.9536, precision: 0.8115, recall: 0.9089, jaccard: 0.7505, MCC: 0.8317, MSE_100: 4.6423
Train: Epoch 81, loss: 0.1487, accuracy: 0.9696, precision: 0.9790, recall: 0.9598, jaccard: 0.9404, MCC: 0.9394, MSE_100: 3.0389  Val: loss: 0.1681, accuracy: 0.9540, precision: 0.8132, recall: 0.9090, jaccard: 0.7520, MCC: 0.8329, MSE_100: 4.6042
Train: Epoch 82, loss: 0.1481, accuracy: 0.9699, precision: 0.9796, recall: 0.9597, jaccard: 0.9409, MCC: 0.9399, MSE_100: 3.0125  Val: loss: 0.1623, accuracy: 0.9567, precision: 0.8295, recall: 0.9037, jaccard: 0.7621, MCC: 0.8403, MSE_100: 4.3336
Train: Epoch 83, loss: 0.1484, accuracy: 0.9699, precision: 0.9796, recall: 0.9598, jaccard: 0.9410, MCC: 0.9400, MSE_100: 3.0085  Val: loss: 0.1703, accuracy: 0.9542, precision: 0.8142, recall: 0.9095, jaccard: 0.7531, MCC: 0.8338, MSE_100: 4.5794
Train: Epoch 84, loss: 0.1482, accuracy: 0.9695, precision: 0.9787, recall: 0.9600, jaccard: 0.9403, MCC: 0.9393, MSE_100: 3.0458  Val: loss: 0.1677, accuracy: 0.9542, precision: 0.8143, recall: 0.9090, jaccard: 0.7529, MCC: 0.8336, MSE_100: 4.5822
Train: Epoch 85, loss: 0.1486, accuracy: 0.9700, precision: 0.9793, recall: 0.9603, jaccard: 0.9412, MCC: 0.9402, MSE_100: 2.9993  Val: loss: 0.1694, accuracy: 0.9534, precision: 0.8096, recall: 0.9106, jaccard: 0.7500, MCC: 0.8314, MSE_100: 4.6624
Train: Epoch 86, loss: 0.1483, accuracy: 0.9700, precision: 0.9794, recall: 0.9602, jaccard: 0.9412, MCC: 0.9402, MSE_100: 2.9999  Val: loss: 0.1726, accuracy: 0.9533, precision: 0.8083, recall: 0.9123, jaccard: 0.7500, MCC: 0.8315, MSE_100: 4.6712
Train: Epoch 87, loss: 0.1486, accuracy: 0.9700, precision: 0.9794, recall: 0.9602, jaccard: 0.9412, MCC: 0.9402, MSE_100: 2.9993  Val: loss: 0.1787, accuracy: 0.9494, precision: 0.7880, recall: 0.9170, jaccard: 0.7356, MCC: 0.8209, MSE_100: 5.0640
Train: Epoch 88, loss: 0.1478, accuracy: 0.9701, precision: 0.9793, recall: 0.9605, jaccard: 0.9413, MCC: 0.9403, MSE_100: 2.9941  Val: loss: 0.1761, accuracy: 0.9512, precision: 0.7971, recall: 0.9150, jaccard: 0.7421, MCC: 0.8257, MSE_100: 4.8845
